,subscriber,income,healthcare,quality childcare,education,affordable housing,children health insurance,# of children younger than 8,employment,children relationship score
17194,f31a7816-efed-40ab-8040-23183ed03f90,,,,,,Private (through parent/caregiver),,,
17195,f31d8299-62e8-4d7d-ab7b-9be113e04994,,,,,,Medicaid or CHIP,,,
17196,f3259193-87f5-404f-9af4-c445b141e4f2,,,,,,Private (through parent/caregiver),,,
17197,f3259f99-96d2-4a0d-ac8b-0efd2b07b4d7,"Over $75,000",Yes,Yes,,No,Private (through parent/caregiver),1,Employed full-time outside of the home,66.0
17198,f3273183-9e0f-4165-811d-1cd5b68d55bb,,,,,,Medicaid or CHIP,,,
17199,f328ee46-398c-422f-aa55-4816caeae06e,"Under $50,000",Yes,No,,No,None,1,Full-time homemaker,57.0
17200,f332f0a9-b632-42ca-8bf2-c6b55c115c60,,,,,,Private (through parent/caregiver),,,
17201,f3377f9a-a962-4a5c-9d17-32e732373fd1,,,,,,None,,,
17202,f33a4af3-4faa-4762-886c-696e24e5d6a9,"Under $50,000",Yes,N/A,,N/A,Private (through parent/caregiver),2,Employed part-time outside of the home,
17203,f33b1126-decc-4f5b-95d3-5e859393f8bf,,,,,,,,,
17204,f33d02a1-99cd-420b-bdc2-d4ff1cb7586e,"Over $75,000",Yes,Yes,,Yes,Private (through parent/caregiver),2,Full-time homemaker,
17205,f340f937-be9e-4c2e-8ebf-ebab14e53f54,,,,,,Private (through parent/caregiver),,,
17206,f343596c-4265-4884-afcf-d683a740ecf2,,,,,,Private (through parent/caregiver),,,
17207,f3456501-fa70-411b-9293-d2958976f216,,,,,,Don't Know,,,
17208,f3484105-bd04-4dcc-a5b0-34693ee4cddd,,,,,,Medicaid or CHIP,,,
17209,f349405a-0950-4fad-b1a8-e0b38bd992c9,,,,,,Private (through parent/caregiver),,,
17210,f34b5b38-c1a4-44d5-91a2-0720b1b64082,,,,,,Private (through parent/caregiver),,,
17211,f34ff96d-b098-4804-a18d-711b14c4d223,,,,,,Private (through parent/caregiver),,,
17212,f350039e-5e05-4e83-901b-c351ed1436ae,,,,,,Private (through parent/caregiver),,,
17213,f357646a-1102-45d0-bb82-afaedd0b456a,,,,,,Private (through parent/caregiver),,,
17214,f3615885-cb8f-44e8-91e3-01e1998ab2bf,,,,,,Medicaid or CHIP,,,
17215,f3630e27-6949-4d1d-86d9-dec3fa5a3576,,,,,,Private (through parent/caregiver),,,
17216,f36ddf0e-26ed-4867-b225-533bb825a73d,,,,,,Private (through parent/caregiver),,,
17217,f36f6db0-bad4-4b77-ba63-a7b1e022165c,,,,,,Medicaid or CHIP,,,
17218,f3708740-c3ba-4d2f-ad56-aeb71c685a17,,,,,,Private (through parent/caregiver),,,
17219,f374146d-f3de-49b5-89dc-7a78e25e7a4c,,,,,,Private (through parent/caregiver),,,
17220,f37bf9ca-f9d4-4f4b-bd36-a9f4a209fb72,,,,,,Private (through parent/caregiver),,,70.0
17221,f37eb923-5925-42f0-b29c-82f9d8186125,,,,,,Private (through parent/caregiver),,,
17222,f38451e9-01bd-4ea5-9d4e-1e2f680f3d02,,,,,,Medicaid or CHIP,,,
17223,f3880660-3b1d-4cb5-a4a2-c2796d813183,,,,,,Medicaid or CHIP,,,
17224,f392af6e-32d8-4b37-9d20-dbbac63ce344,,,,,,Private (through parent/caregiver),,,
17225,f3935a27-e08b-47c9-8735-62991b9e91fc,,,,,,Don't Know,,,
17226,f395ac43-0c11-4c1e-9ec0-7d18ecc60f02,,,,,,Medicaid or CHIP,,,
17227,f395da02-e248-444d-b84c-cb07d3db0e80,,,,,,Medicaid or CHIP,,,
17228,f39a9a8a-a8c0-4148-971d-87db179d14e3,,,,,,Medicaid or CHIP,,,
17229,f39a9bcb-f5db-459a-b5fe-8288a2f09093,,,,,,Private (through parent/caregiver),,,
17230,f39df6fd-0858-494e-83b3-e631beca4c1b,,,,,,Private (through parent/caregiver),,,
17231,f3a09a7b-8b53-4266-9726-44c155ad813f,,,,,,Private (through parent/caregiver),,,
17232,f3ab2d0b-8931-4386-bbcd-9a3c0a482a41,,,,,,Private (through parent/caregiver),,,
17233,f3b1cdf3-4bda-4b36-bd87-1fc8f01c7176,,,,,,Medicaid or CHIP,,,
17234,f3b8368a-d292-49f8-bdf6-57f8db297e83,,,,,,Private (through parent/caregiver),,,
17235,f3bcc19f-cfa4-4d25-b6e1-7778af835f65,Do not know,No,N/A,,Yes,Private (through parent/caregiver),1,Full-time homemaker,63.0
17236,f3c71751-6d38-4a33-91a0-f84c0e3006a5,,,,,,Private (through parent/caregiver),,,
17237,f3c9ea53-8b9e-47c2-a8b9-8920a8f00964,,,,,,Medicaid or CHIP,,,
17238,f3cb789d-3999-44cc-b139-0fac4369b19e,,,,,,None,,,
17239,f3cc6be5-27b8-47e8-bf6f-65a0392d0d5d,,,,,,Private (through parent/caregiver),,,
17240,f3cd6f9e-74ec-4f10-b8d3-54879e4c9f6d,,,,,,Private (through parent/caregiver),,,
17241,f3d582a6-dc40-4aed-800a-77aaadbe31a9,,,,,,,,,
17242,f3d77041-8bcb-41bd-b1fb-06ed4cc1db82,,,,,,,,,
17243,f3d81469-250c-4b3b-b473-ea7525486929,,,,,,Medicaid or CHIP,,,
17244,f3d8d38e-2fe9-4da1-96b9-50b0f69e6b76,,,,,,Medicaid or CHIP,,,
17245,f3da2701-6ec7-457d-82b6-4ef4c6890818,,,,,,Private (through parent/caregiver),,,
17246,f3db5383-cfc7-4c08-89f6-c6bd3a5929ae,,,,,,Medicaid or CHIP,,,
17247,f3db6ec5-04ef-428d-bb59-9792de81de24,,,,,,,,,
17248,f3e19854-0f65-4027-bdc7-72c53f3ee60c,"Under $50,000",Yes,N/A,,Yes,Medicaid or CHIP,2,Full-time homemaker,
17249,f3e1b1ac-224b-4d37-8f46-36d82b0622be,,,,,,Private (through parent/caregiver),,,
17250,f3e6235f-3922-428f-80a6-89b05c983603,,,,,,Private (through parent/caregiver),,,
17251,f3e7cd17-61b0-4555-b345-864299f69956,,,,,,Private (through parent/caregiver),,,
17252,f3ebf9d0-8c81-4a49-ad19-8651830240ac,,,,,,Medicaid or CHIP,,,
17253,f3ed9c69-1b06-4eed-8a18-f7f02396d40d,,,,,,Medicaid or CHIP,,,
17254,f3eea4bd-146e-4b15-8d4e-7561913079a3,,,,,,Private (through parent/caregiver),,,
17255,f3f08eb0-63e2-45b0-bfe3-af4473d0d72c,,,,,,,,,
17256,f3f0a639-6f62-4047-ae7b-b1086da394f1,,,,,,Medicaid or CHIP,,,
17257,f3f2cf2c-cc85-4ab4-84aa-ba2d280942d2,,,,,,,,,
17258,f3fc8fa8-d4ef-43a3-8de9-f5b989aab560,,,,,,Private (through parent/caregiver),,,
17259,f3fdb590-8887-4d12-8c72-d01275c4f90c,,,,,,Medicaid or CHIP,,,
17260,f40082bb-61f3-4a10-9819-207dca274c94,,,,,,,,,
17261,f4040ed3-0175-46eb-ad14-90f6f92480ce,,,,,,Private (through parent/caregiver),,,
17262,f404a551-1c94-447b-b457-82e75970c706,,,,,,Private (through parent/caregiver),,,
17263,f407b39e-5a01-4f9b-9ddd-7faeb9bcaf0a,,,,,,,,,
17264,f40bac4e-4a99-40d1-966e-3be3f181ce8c,,,,,,Private (through parent/caregiver),,,
17265,f4134c42-c34e-4ae2-9d0f-e462d35958c2,,,,,,,,,
17266,f414c7e9-f90c-45e6-86b5-47bd7e040e0b,,,,,,Medicaid or CHIP,,,
17267,f41bfb21-0d36-416e-b35b-6ce9033566f0,,,,,,Private (through parent/caregiver),,,
17268,f41c3cad-d087-4017-ae2f-c832758509c6,,,,,,Medicaid or CHIP,,,
17269,f41d001e-027a-42f7-b44e-11d871c518c9,,,,,,Private (through parent/caregiver),,,
17270,f41d7c81-f09c-4634-9c97-b7ada530a512,,,,,,Medicaid or CHIP,,,
17271,f41db518-b7e4-4ddf-955b-8f613af28d56,,,,,,Private (through parent/caregiver),,,
17272,f41e0e3b-ed1f-4c99-a5b2-64cd54e88eab,,,,,,Private (through parent/caregiver),,,
17273,f421fafc-0662-4a59-ad90-2f744f44e190,,,,,,Private (through parent/caregiver),,,
17274,f42215a7-db5f-45e7-824f-c5a46befdac0,,,,,,Don't Know,,,
17275,f4223207-af03-405b-a24c-b2763ffb0a41,,,,,,Private (through parent/caregiver),,,
17276,f425c773-7c5c-4f88-a389-4a35dceeb303,,,,,,Private (through parent/caregiver),,,
17277,f426f585-c442-423b-a42b-6ff0daaa2816,,,,,,Medicaid or CHIP,,,
17278,f4276502-a10d-47ea-b94e-f0c97836af2c,,,,,,Private (through parent/caregiver),,,
17279,f42d39eb-d61b-45af-861c-e7bfd0d60cc3,,,,,,Private (through parent/caregiver),,,
17280,f42ff36a-4c8b-4b81-abe2-e0653693c5ea,,,,,,Private (through parent/caregiver),,,
17281,f434808f-3238-427b-92ca-650ca3f26f67,,,,,,,,,
17282,f4361402-7deb-414a-a8b5-b5f4edb1799f,,,,,,Private (through parent/caregiver),,,
17283,f436628c-18b1-4510-aa5f-7318d2a7f5d1,,,,,,Private (through parent/caregiver),,,
17284,f437599d-bcea-426f-aaa6-919a37194419,,,,,,Medicaid or CHIP,,,
17285,f4409310-5eff-4e99-b92a-f1fd0b30a4c3,,,,,,Medicaid or CHIP,,,
17286,f4428c45-8707-4f21-a292-2d3b957051d5,,,,,,Private (through parent/caregiver),,,
17287,f44bba2d-4813-45d9-bbc6-d7bf013687a0,,,,,,Private (through parent/caregiver),,,
17288,f44c94f9-df5c-47aa-9bf5-f5bf1791616f,,,,,,Medicaid or CHIP,,,
17289,f44d38c0-be54-4a6f-a99a-d63165e0f8c7,,,,,,Private (through parent/caregiver),,,
17290,f44f2b58-d90c-4559-a087-8b001eb8c02c,,,,,,Private (through parent/caregiver),,,
17291,f45770bf-8faa-499c-911a-4546c311f061,"$50,000 to $75,000",Yes,Yes,,Yes,Private (through parent/caregiver),1,Employed full-time outside of the home,70.0
17292,f4604318-9b8c-4d45-9d0c-8e62a8e9c36a,,,,,,Medicaid or CHIP,,,
17293,f461c7c8-2f86-4328-b57c-3eb9220565bc,,,,,,Don't Know,,,
17294,f462a4ac-cfcd-4535-ab7d-29aa806d409e,,,,,,,,,
17295,f466ff70-ca20-4722-a2fc-f0693674fa50,,,,,,Private (through parent/caregiver),,,
17296,f4670019-3a46-4d93-8f66-84f5d5e84812,,,,,,Medicaid or CHIP,,,
17297,f46956c6-2a11-4108-9983-41afe55f704e,,,,,,Private (through parent/caregiver),,,
17298,f470a5e9-67cb-427a-8f52-ed852447aa19,,,,,,Private (through parent/caregiver),,,
17299,f47127a7-5e45-40fd-8ff9-01489933eafb,,,,,,Private (through parent/caregiver),,,
17300,f4750e4b-0cfa-4747-8c35-d297a9f274f9,,,,,,Private (through parent/caregiver),,,
17301,f4791696-cb07-494c-a4ef-210fecf9c3c0,,,,,,Medicaid or CHIP,,,
17302,f4792592-800e-4bbc-82e3-6c08b1463441,,,,,,Private (through parent/caregiver),,,
17303,f4811bde-a50b-4857-8267-4fb1dc6f635e,,,,,,,,,
17304,f48838eb-be12-44ee-a98e-fe536ae47055,,,,,,Medicaid or CHIP,,,
17305,f489e100-14c4-488e-a99f-9fb266154b39,,,,,,None,,,
17306,f48e50c5-c99e-4d0a-ac9d-5ceccc32e1db,,,,,,Medicaid or CHIP,,,
17307,f48f6449-cc99-47fd-a621-a2b4bcac066a,,,,,,Private (through parent/caregiver),,,
17308,f491ed6d-7919-4870-9ff1-9d56ca8fc3fb,,,,,,Medicaid or CHIP,,,
17309,f492426d-bb13-4ed3-b5c6-be8f2fb51817,,,,,,Private (through parent/caregiver),,,
17310,f4936cac-8b4b-4486-9a6c-febbd09f1f1d,,,,,,Private (through parent/caregiver),,,
17311,f49a7708-1ac3-4ee5-a208-373bd35ee853,,,,,,Private (through parent/caregiver),,,
17312,f49c1736-4caf-4140-99dc-ca44a161a6f3,,,,,,,,,
17313,f49cfc6e-6504-4caf-99d3-6f52b558d233,,,,,,Private (through parent/caregiver),,,
17314,f4a04bec-9c10-400d-8d80-4e81463106ae,,,,,,Private (through parent/caregiver),,,
17315,f4a917a1-0656-43e5-b150-28d4a7dcdf9d,,,,,,Private (through parent/caregiver),,,
17316,f4aad2c4-ada5-453b-bf70-39d7b397ab45,,,,,,Private (through parent/caregiver),,,
17317,f4ad12ed-b1e6-47f2-9b33-70c99de681d7,,,,,,Private (through parent/caregiver),,,
17318,f4aef4ab-a32d-475f-8600-aeeae66defa0,,,,,,Private (through parent/caregiver),,,
17319,f4b0c1d9-1c48-4ea5-9c50-9aa3137cf6e9,,,,,,Medicaid or CHIP,,,
17320,f4b6e91d-4c00-4d2d-8b5d-c90fdf73d31a,,,,,,Private (through parent/caregiver),,,
17321,f4be0964-597b-40da-a058-67b1d9edeeac,,,,,,Private (through parent/caregiver),,,
17322,f4c3a702-286b-4773-8e92-bdc566e6e6b9,,,,,,,,,
17323,f4ca55ce-cb35-457c-a366-529355def9d9,,,,,,Medicaid or CHIP,,,
17324,f4cf4221-e3a7-47fd-925d-0c191c38e35c,,,,,,Private (through parent/caregiver),,,
17325,f4d06589-a3f6-48eb-89ca-3989ccd73e53,,,,,,Medicaid or CHIP,,,
17326,f4de956c-b578-4e87-ae8c-927d4cc6b55a,,,,,,Private (through parent/caregiver),,,
17327,f4e615df-a10d-4aca-b6c7-2dec2b2320da,,,,,,,,,
17328,f4e73825-c6c6-48da-a404-0b8bed0e588f,"$50,000 to $75,000",Yes,No,,No,Private (through parent/caregiver),2,Employed part-time outside of the home,68.0
17329,f4eefbc2-75ac-4e05-b2d5-e5dd8b3f7f32,,,,,,,,,
17330,f4f12360-974f-413e-bf76-3593b927debb,,,,,,Medicaid or CHIP,,,
17331,f4f587d5-7f29-4470-85d6-6c313c09441e,Do not know,Yes,No,,Yes,Medicaid or CHIP,1,Employed part-time outside of the home,73.0
17332,f4f92c23-67ad-4516-9dea-f5b94fe1b63e,,,,,,Medicaid or CHIP,,,
17333,f5042b10-746a-45d9-bf53-315cfff74d2b,,,,,,Medicaid or CHIP,,,
17334,f5094528-28ef-4293-a10d-12ae38cb7f15,,,,,,Private (through parent/caregiver),,,
17335,f50a35b1-b221-459b-a34b-950400544834,,,,,,Private (through parent/caregiver),,,
17336,f50fde0b-9446-4d4b-bf72-efe31f6056eb,,,,,,Private (through parent/caregiver),,,
17337,f51035b4-a7aa-468e-84d3-a369f9615665,,,,,,Medicaid or CHIP,,,
17338,f51990f6-7ca8-47df-9fb9-b38ed8f4b918,,,,,,Private (through parent/caregiver),,,
17339,f52691c1-1c4c-472f-8409-a3c4f5b45b52,,,,,,Medicaid or CHIP,,,
17340,f529789f-d96c-48ac-8618-c72e21db6f8b,,,,,,,,,
17341,f5314580-533f-4203-abc1-1a1455fffbc4,,,,,,,,,
17342,f531982b-5475-4efc-9ded-2137afbe4224,,,,,,Medicaid or CHIP,,,
17343,f5393f5e-b8af-4dca-b0b3-5633ae8dde40,,,,,,,,,
17344,f539b3b9-72ba-4c6e-b6b5-27030db768d1,,,,,,Private (through parent/caregiver),,,
17345,f539fdbf-c414-4623-a80b-69c7b4ba57ae,,,,,,Medicaid or CHIP,,,
17346,f53a8912-d3e5-4f39-8f70-0653c5a204d2,,,,,,Private (through parent/caregiver),,,
17347,f53b76fc-2939-4cb7-80ef-65f5c00a7272,,,,,,Private (through parent/caregiver),,,
17348,f541a15a-eac6-40e7-ac55-63e695db276e,,,,,,Private (through parent/caregiver),,,
17349,f5464ff4-7ec6-4933-b825-188b99eb2b2c,,,,,,Private (through parent/caregiver),,,
17350,f548cbda-c501-425f-84e6-12c85aed6003,,,,,,Private (through parent/caregiver),,,
17351,f549ac9d-46a4-46f9-8d33-4ca7ee163026,,,,,,,,,
17352,f54f2f1b-ad1c-4013-9640-0197088bc68d,,,,,,Private (through parent/caregiver),,,
17353,f55673e2-5df1-44f6-b765-7c6a2e55ceac,,,,,,,,,
17354,f558d88d-ee78-4d45-b0e4-929958bf91cc,,,,,,Private (through parent/caregiver),,,
17355,f5599308-c143-4591-a03f-66ae88554c88,,,,,,Private (through parent/caregiver),,,
17356,f55a3aca-b025-4e06-9d99-0e249e5336a8,,,,,,Medicaid or CHIP,,,
17357,f56413e3-0f16-47d3-afd8-fa616db2f3ae,,,,,,Medicaid or CHIP,,,
17358,f567697c-db7a-4fd1-ba5f-916087a3911e,,,,,,,,,
17359,f56a3270-7fd9-4e97-8f69-33247f562033,,,,,,Private (through parent/caregiver),,,
17360,f576712f-72bc-48d5-8022-acc9fd9bfc63,,,,,,Medicaid or CHIP,,,
17361,f581b150-bb35-4587-9b91-bcb27f752b0c,,,,,,,,,
17362,f581fa4c-6b64-48e2-99e9-830c26dffa80,,,,,,,,,
17363,f5849bd6-c8c8-4190-a2df-1018f209fd75,,,,,,Private (through parent/caregiver),,,
17364,f5885f0f-3a65-4cf8-9393-93f06d0acfc2,,,,,,Medicaid or CHIP,,,
17365,f58e0bf4-798f-4afe-aec2-88af05cd54bc,,,,,,Private (through parent/caregiver),,,
17366,f594b956-f86d-4728-87f2-177045820c83,,,,,,,,,
17367,f59867a0-83fd-42f8-bddd-f71681609ee3,,,,,,Medicaid or CHIP,,,
17368,f59c7fe0-e33c-43ea-91a8-2f6167f5db1a,,,,,,,,,
17369,f5a4b675-0044-42c0-bead-1c8a218a006b,,,,,,Private (through parent/caregiver),,,
17370,f5a548e7-f7a1-4093-abce-411815d85ad1,,,,,,Medicaid or CHIP,,,
17371,f5a56725-5a11-48d1-8ef2-2c339fe0017d,,,,,,Private (through parent/caregiver),,,
17372,f5ac65ad-0129-4442-bd81-8d37cee79a2d,,,,,,Medicaid or CHIP,,,
17373,f5ad2947-6e74-4356-b30a-28f14a69b3f5,,,,,,,,,
17374,f5adfbf1-01c5-43f9-bc43-bdd84abb133f,,,,,,Private (through parent/caregiver),,,
17375,f5bea014-6def-4345-8c96-55572761e880,,,,,,Private (through parent/caregiver),,,
17376,f5becb58-f4b5-42c1-86f3-7e310e7cc2c9,,,,,,,,,
17377,f5bee1c9-4860-46f7-a2b4-8dc19f1d4b09,,,,,,Private (through parent/caregiver),,,
17378,f5c39c39-c1e7-4b46-aab5-f789063da3a3,,,,,,,,,
17379,f5c4917f-b8d2-46c4-bde0-04f44409de70,,,,,,Medicaid or CHIP,,,
17380,f5cc041b-2973-4c5e-9f28-80e45ad72f6c,,,,,,,,,
17381,f5cd90c5-4014-48df-98ee-df1bc43a8af3,,,,,,,,,
17382,f5d0bb84-6834-4bdf-94b0-0c9205b500ac,,,,,,Private (through parent/caregiver),,,
17383,f5d5ea66-e1c1-4880-a649-8cc6fed6258a,,,,,,Medicaid or CHIP,,,
17384,f5d79be1-72cc-496c-88ff-1e0c829d70c6,,,,,,,,,
17385,f5d8f6c6-9032-4b76-b12c-546c955337c2,,,,,,,,,
17386,f5de8216-fcdd-44d9-9973-b60678087ccc,,,,,,Medicaid or CHIP,,,
17387,f5e31610-be14-4646-a832-c63e688da015,,,,,,Private (through parent/caregiver),,,
17388,f5e65b6e-0968-4669-8d38-a131e44e5800,,,,,,Private (through parent/caregiver),,,
17389,f5ec7808-d5ae-4ac6-8f99-1ac81c87f0f5,,,,,,Private (through parent/caregiver),,,
17390,f5ec7bf7-18a8-4549-ac3e-32e73b7a5e4d,,,,,,Private (through parent/caregiver),,,
17391,f5ed69dc-72c7-45d8-ac7e-8eb4ea75cbeb,,,,,,Medicaid or CHIP,,,
17392,f5ee6726-65d2-496c-b674-fab7cf902599,,,,,,Private (through parent/caregiver),,,
17393,f5f06524-3594-4a36-a495-ce80883892cc,,,,,,Private (through parent/caregiver),,,
17394,f5f11219-2d3e-47ea-9480-9ab6b2a0f98d,,,,,,,,,
17395,f5f2b964-5260-4ce1-854b-ec7c027262d9,,,,,,Private (through parent/caregiver),,,
17396,f5f3d5d9-3211-457e-a22b-1558ab7710e7,,,,,,Private (through parent/caregiver),,,
17397,f5f4f2f0-12fd-4287-95b2-825a9d9475b8,,,,,,Medicaid or CHIP,,,
17398,f600b5c7-6ee0-4bfe-82fb-a1ceefb8c76a,,,,,,,,,
17399,f60df28d-379d-4866-adc7-f1b38b9ca30d,"$50,000 to $75,000",Yes,Yes,,Yes,Private (through parent/caregiver),1,Full-time homemaker,69.0
17400,f6122d34-fb03-46bd-ab3f-7a36696bf179,,,,,,Private (through parent/caregiver),,,
17401,f6162db8-64b7-4a1f-9f49-4b1a9a55236d,,,,,,Private (through parent/caregiver),,,
17402,f61b3ab3-7937-4af4-8d7e-9a311cc4b550,,,,,,Private (through parent/caregiver),,,
17403,f61c9060-cedd-4dcd-8a58-669e3d457e7d,,,,,,None,,,
17404,f61f2b09-ea76-4307-94a7-4dcecc26a3d6,"$50,000 to $75,000",Yes,Yes,,Yes,Private (through parent/caregiver),1,Not employed and looking for work,
17405,f62c962f-c1bc-473d-8fcb-bb95d203596b,Do not know,Yes,Yes,,Yes,Private (through parent/caregiver),1,Employed full-time outside of the home,68.0
17406,f63ec8fa-58a5-4166-ab85-fc961d01afb3,,,,,,Private (through parent/caregiver),,,
17407,f6405b26-4ef4-4b53-b9db-48fba1327b46,,,,,,Medicaid or CHIP,,,
17408,f6418cd8-a8bc-4f73-87bc-9d449ca49645,,,,,,Private (through parent/caregiver),,,
17409,f6433c7f-b726-403f-90e1-c235383c7559,,,,,,Private (through parent/caregiver),,,
17410,f6456695-f73d-4385-80fa-8c460206a93c,,,,,,Private (through parent/caregiver),,,
17411,f645e5d9-ae3e-4c40-b412-dfe8e86aa0c4,,,,,,,,,
17412,f64b609d-d106-4555-96a4-80e2b9e6f3f3,,,,,,Medicaid or CHIP,,,
17413,f6510a4b-38d2-4c66-84de-8be310b78b89,,,,,,Private (through parent/caregiver),,,
17414,f6511dda-9ebd-450c-bb01-32829890e57c,,,,,,Private (through parent/caregiver),,,
17415,f652296f-be2f-4fba-a9f4-5d2c0c10d917,,,,,,Private (through parent/caregiver),,,
17416,f654907f-6bfb-4ce5-83c3-ece812625145,,,,,,Private (through parent/caregiver),,,
17417,f6550339-6c05-43a1-b1ff-70358c525829,"$50,000 to $75,000",Yes,Yes,,No,Medicaid or CHIP,2,Employed full-time outside of the home,
17418,f65c8fe4-cc9b-4fbb-b127-56a4828064ea,,,,,,Private (through parent/caregiver),,,
17419,f65cd4be-2d31-44be-bcd1-f10e0dca70fc,,,,,,,,,
17420,f6608162-9f04-493b-8013-d6124e4d6728,,,,,,Private (through parent/caregiver),,,
17421,f66d086f-53ab-4ed2-892c-b5707e54ecdc,,,,,,Medicaid or CHIP,,,
17422,f66e528d-9365-4cc1-bdf1-666782aea5b6,,,,,,Medicaid or CHIP,,,
17423,f66ead71-f357-47e6-b527-292b821c1577,,,,,,Medicaid or CHIP,,,
17424,f67074cb-7fbd-4543-b2ad-ed56b0fe9c55,,,,,,Private (through parent/caregiver),,,
17425,f6721e95-9495-4096-93e4-47c749c235ac,,,,,,Private (through parent/caregiver),,,
17426,f67ba3b6-05a6-468a-8f7c-08b8a4456f7a,,,,,,Private (through parent/caregiver),,,
17427,f68497c5-ced0-49f8-90a5-1b4f58fb61df,"Over $75,000",Yes,N/A,,N/A,Private (through parent/caregiver),1,Employed part-time outside of the home,77.0
17428,f685e28e-ef1d-4f8a-a4a8-8829f5e5bd44,,,,,,Private (through parent/caregiver),,,
17429,f686db6d-bbb7-469b-a738-f56142bba90b,,,,,,Private (through parent/caregiver),,,
17430,f69600a0-1545-4bab-a7bb-a2b26d274aa7,,,,,,Private (through parent/caregiver),,,
17431,f699226c-7e48-4242-9510-ed148b5b1f94,,,,,,,,,
17432,f69a72b5-1545-4dc9-946f-c6a0ca9fe9b3,,,,,,Don't Know,,,
17433,f69dfd2d-c378-4600-802e-a2114053a4dc,,,,,,Medicaid or CHIP,,,
17434,f6a36989-5b52-4453-9375-1375530643ab,,,,,,Medicaid or CHIP,,,
17435,f6a4b730-a4da-4d39-a36f-96dc13af0d97,,,,,,Private (through parent/caregiver),,,
17436,f6a53bd9-992c-40b9-b717-28f777c97b7a,,,,,,Private (through parent/caregiver),,,
17437,f6ad5d2a-4cb4-4541-a805-0b3c377507ce,,,,,,Medicaid or CHIP,,,
17438,f6b4767c-68cb-4319-9393-ee8d46258585,,,,,,Medicaid or CHIP,,,
17439,f6bcba66-8d19-4f81-bcd7-ac6950484dfd,,,,,,Private (through parent/caregiver),,,
17440,f6c290f4-9642-4c0e-aee8-f2d6587e4746,,,,,,,,,
17441,f6c58a1d-2df4-4d27-bef6-c0763b89e8b5,,,,,,Private (through parent/caregiver),,,
17442,f6c710bf-dba6-4a34-bf54-0f036323606e,,,,,,Don't Know,,,
17443,f6c89e38-f675-4982-9aba-3d2d6f6d1377,,,,,,,,,
17444,f6ca970d-a0af-4bce-ac6e-93825c3b6df6,,,,,,Private (through parent/caregiver),,,
17445,f6cfc6f4-e0d2-4a8c-bd80-64534db466cd,,,,,,Medicaid or CHIP,,,
17446,f6cfd634-c482-4ca2-ba85-f892fa471fa1,,,,,,Private (through parent/caregiver),,,
17447,f6d2e670-72e0-4707-a0fa-3c047a51a8d7,,,,,,Private (through parent/caregiver),,,
17448,f6d52f8d-ed0e-4df6-825a-b250d710b8a4,,,,,,Medicaid or CHIP,,,
17449,f6d93793-90db-4a08-9cdb-407478a0c431,,,,,,,,,
17450,f6df096c-1b42-4df2-a145-0f5296412c6b,,,,,,Medicaid or CHIP,,,
17451,f6e05a99-246b-410d-aa99-7ecca3941cc0,,,,,,,,,
17452,f6e6d8fe-3a63-40dd-b47b-1ff06160cff5,,,,,,Private (through parent/caregiver),,,
17453,f6e83b5a-3d5c-409a-9cb2-25f94f42a3d2,,,,,,,,,
17454,f6e88a0f-9556-4e9b-9689-aa5df4c429cc,,,,,,Medicaid or CHIP,,,
17455,f6e9f5a2-d4b0-4e97-ac02-873f44fa0e22,,,,,,Private (through parent/caregiver),,,
17456,f6ed3ae3-62de-480f-87af-b4e5592ae859,,,,,,Medicaid or CHIP,,,
17457,f6f121ff-cf8f-4ca7-bbc8-ff7105d7c97f,,,,,,Medicaid or CHIP,,,
17458,f6f60679-d25b-4e63-9dc2-dd261b52239a,,,,,,,,,
17459,f6fb92ab-3ffa-4c65-a9dd-485b1f506919,,,,,,Medicaid or CHIP,,,
17460,f6fc9f78-31a2-44b8-b4d7-9e8904dc6521,,,,,,Private (through parent/caregiver),,,
17461,f6fd7372-c42d-4f75-83da-3e86ed596b96,,,,,,Private (through parent/caregiver),,,
17462,f703d3c9-96d1-4823-a8a8-c540bde5f02e,,,,,,Private (through parent/caregiver),,,
17463,f706553c-ad85-406b-886e-e102f5d8fcb1,,,,,,Private (through parent/caregiver),,,
17464,f7090414-fc80-457a-9abc-1098680ab536,,,,,,,,,
17465,f712909a-1bd2-4998-aac9-0ff3abb4670b,,,,,,,,,
17466,f7169808-20f9-4226-a671-58dbbaa991b9,,,,,,Private (through parent/caregiver),,,
17467,f71f94c4-bb98-40de-98ef-5a0c75486386,,,,,,Private (through parent/caregiver),,,
17468,f72015a6-fe4f-42b7-8a28-b9c518951302,,,,,,,,,
17469,f7260e97-2242-49d4-8b65-bac0c7354617,,,,,,,,,
17470,f727418b-7bb8-4b84-a525-713d58dfb888,,,,,,Medicaid or CHIP,,,
17471,f737b67d-9df6-40f7-a8a2-bec45a6f0902,,,,,,Private (through parent/caregiver),,,
17472,f73db8f3-b51c-4bca-9d86-897be316e222,,,,,,Medicaid or CHIP,,,
17473,f73de397-31b9-473b-ab79-43240d22e770,,,,,,,,,
17474,f7400d05-efc5-45a2-87cf-6b35cc2b67c8,,,,,,,,,
17475,f743da74-7af4-4cab-adce-32a9262d39f5,,,,,,,,,
17476,f7453a6d-6604-422e-a969-6c11edb59583,,,,,,Private (through parent/caregiver),,,
17477,f748048e-539c-4ac7-b44f-6a611235af44,,,,,,,,,
